"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 14 11:04:02 IDT 2024","Sun Jul 14 11:04:09 IDT 2024","7140","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | africa",""
"failed","Sun Jul 14 09:54:18 IDT 2024","Sun Jul 14 09:54:33 IDT 2024","14611","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | impact",""
"passed","Sun Jul 14 10:22:50 IDT 2024","Sun Jul 14 10:23:06 IDT 2024","15979","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | holy",""
"failed","Sun Jul 14 11:05:52 IDT 2024","Sun Jul 14 11:06:10 IDT 2024","17672","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | dark",""
"failed","Sun Jul 14 10:54:22 IDT 2024","Sun Jul 14 10:54:36 IDT 2024","14024","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | commercial",""
"failed","Sun Jul 14 11:03:33 IDT 2024","Sun Jul 14 11:03:40 IDT 2024","7718","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | french",""
"failed","Sun Jul 14 09:50:30 IDT 2024","Sun Jul 14 09:50:45 IDT 2024","15288","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | jingle",""
"failed","Sun Jul 14 11:10:14 IDT 2024","Sun Jul 14 11:10:21 IDT 2024","6338","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | yoga",""
"failed","Sun Jul 14 10:08:37 IDT 2024","Sun Jul 14 10:08:53 IDT 2024","16685","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | artlist",""
"failed","Sun Jul 14 11:15:11 IDT 2024","Sun Jul 14 11:15:32 IDT 2024","21255","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | percussion",""
"failed","Sun Jul 14 10:15:32 IDT 2024","Sun Jul 14 10:15:46 IDT 2024","13159","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | introduction",""
"passed","Sun Jul 14 10:36:56 IDT 2024","Sun Jul 14 10:37:10 IDT 2024","14910","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | silly",""
"failed","Sun Jul 14 10:57:06 IDT 2024","Sun Jul 14 10:57:20 IDT 2024","13980","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | lounge",""
"failed","Sun Jul 14 11:10:21 IDT 2024","Sun Jul 14 11:10:33 IDT 2024","12716","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | morning",""
"failed","Sun Jul 14 11:00:08 IDT 2024","Sun Jul 14 11:00:27 IDT 2024","18591","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | sports",""
"failed","Sun Jul 14 11:04:09 IDT 2024","Sun Jul 14 11:04:26 IDT 2024","16788","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | indie",""
"failed","Sun Jul 14 10:22:34 IDT 2024","Sun Jul 14 10:22:50 IDT 2024","15790","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | claps \u0026 snaps",""
"failed","Sun Jul 14 11:03:40 IDT 2024","Sun Jul 14 11:03:52 IDT 2024","12208","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | funky",""
"passed","Sun Jul 14 09:56:20 IDT 2024","Sun Jul 14 09:56:34 IDT 2024","14013","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | glitch",""
"failed","Sun Jul 14 10:19:25 IDT 2024","Sun Jul 14 10:19:39 IDT 2024","14222","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | bell",""
"failed","Sun Jul 14 10:47:09 IDT 2024","Sun Jul 14 10:47:21 IDT 2024","12465","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | epic",""
"passed","Sun Jul 14 10:43:47 IDT 2024","Sun Jul 14 10:44:01 IDT 2024","14260","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | chillhop",""
"failed","Sun Jul 14 10:32:28 IDT 2024","Sun Jul 14 10:32:45 IDT 2024","17323","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | elevator music",""
"passed","Sun Jul 14 10:17:53 IDT 2024","Sun Jul 14 10:18:08 IDT 2024","14406","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | mafia",""
"failed","Sun Jul 14 11:13:10 IDT 2024","Sun Jul 14 11:13:25 IDT 2024","14767","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | drama",""
"failed","Sun Jul 14 11:03:00 IDT 2024","Sun Jul 14 11:03:11 IDT 2024","10726","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | instrumental",""
"failed","Sun Jul 14 10:48:25 IDT 2024","Sun Jul 14 10:48:37 IDT 2024","12711","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | piano",""
"failed","Sun Jul 14 10:41:39 IDT 2024","Sun Jul 14 10:41:57 IDT 2024","18190","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | special vibe",""
"passed","Sun Jul 14 09:51:18 IDT 2024","Sun Jul 14 09:51:35 IDT 2024","16275","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | gospel",""
"passed","Sun Jul 14 10:23:47 IDT 2024","Sun Jul 14 10:24:02 IDT 2024","15300","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | eminem",""
"failed","Sun Jul 14 11:18:11 IDT 2024","Sun Jul 14 11:18:14 IDT 2024","2195","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | mexican",""
"passed","Sun Jul 14 10:03:25 IDT 2024","Sun Jul 14 10:03:45 IDT 2024","20471","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | latino",""
"failed","Sun Jul 14 10:53:29 IDT 2024","Sun Jul 14 10:53:42 IDT 2024","13144","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | travel",""
"failed","Sun Jul 14 10:24:34 IDT 2024","Sun Jul 14 10:24:48 IDT 2024","13973","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | euphoric electronica",""
"skipped","Sun Jul 14 09:47:51 IDT 2024","Sun Jul 14 09:47:51 IDT 2024","1","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","","","","Verify that tags count as search term with semantic engine",""
"failed","Sun Jul 14 10:49:07 IDT 2024","Sun Jul 14 10:49:19 IDT 2024","12160","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | trailer",""
"failed","Sun Jul 14 10:35:23 IDT 2024","Sun Jul 14 10:35:38 IDT 2024","15262","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | star wars",""
"failed","Sun Jul 14 10:29:28 IDT 2024","Sun Jul 14 10:29:41 IDT 2024","12968","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | funk",""
"failed","Sun Jul 14 10:18:08 IDT 2024","Sun Jul 14 10:18:22 IDT 2024","14028","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | air",""
"passed","Sun Jul 14 10:30:57 IDT 2024","Sun Jul 14 10:31:13 IDT 2024","16388","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | comedy",""
"failed","Sun Jul 14 09:51:02 IDT 2024","Sun Jul 14 09:51:18 IDT 2024","16520","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | free",""
"passed","Sun Jul 14 10:39:14 IDT 2024","Sun Jul 14 10:39:28 IDT 2024","14409","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | lo-fi beats",""
"passed","Sun Jul 14 10:42:11 IDT 2024","Sun Jul 14 10:42:27 IDT 2024","15949","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | endless desert",""
"failed","Sun Jul 14 11:12:44 IDT 2024","Sun Jul 14 11:12:54 IDT 2024","10767","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | teaser",""
"failed","Sun Jul 14 11:15:53 IDT 2024","Sun Jul 14 11:15:57 IDT 2024","3885","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | samba",""
"passed","Sun Jul 14 10:28:44 IDT 2024","Sun Jul 14 10:28:59 IDT 2024","15430","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | christmas",""
"failed","Sun Jul 14 11:02:01 IDT 2024","Sun Jul 14 11:02:18 IDT 2024","17084","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | acoustic",""
"passed","Sun Jul 14 10:12:46 IDT 2024","Sun Jul 14 10:13:02 IDT 2024","16670","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | sarah kang",""
"failed","Sun Jul 14 11:09:32 IDT 2024","Sun Jul 14 11:09:41 IDT 2024","9710","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | western",""
"failed","Sun Jul 14 09:53:08 IDT 2024","Sun Jul 14 09:53:21 IDT 2024","12889","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | clock",""
"passed","Sun Jul 14 10:06:52 IDT 2024","Sun Jul 14 10:07:08 IDT 2024","16208","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | coldplay",""
"failed","Sun Jul 14 10:53:54 IDT 2024","Sun Jul 14 10:54:22 IDT 2024","28093","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | dramatic",""
"failed","Sun Jul 14 10:19:55 IDT 2024","Sun Jul 14 10:20:10 IDT 2024","14764","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | building",""
"failed","Sun Jul 14 11:16:08 IDT 2024","Sun Jul 14 11:16:19 IDT 2024","11156","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | 80s",""
"passed","Sun Jul 14 10:44:17 IDT 2024","Sun Jul 14 10:44:33 IDT 2024","16469","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | chill hop",""
"failed","Sun Jul 14 10:20:27 IDT 2024","Sun Jul 14 10:20:53 IDT 2024","25810","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | folklore",""
"passed","Sun Jul 14 10:35:55 IDT 2024","Sun Jul 14 10:36:10 IDT 2024","15239","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | lofi-chill-beats",""
"failed","Sun Jul 14 11:11:39 IDT 2024","Sun Jul 14 11:11:51 IDT 2024","11285","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | luxury",""
"failed","Sun Jul 14 10:58:01 IDT 2024","Sun Jul 14 10:58:15 IDT 2024","14437","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | latin",""
"failed","Sun Jul 14 10:44:01 IDT 2024","Sun Jul 14 10:44:17 IDT 2024","15764","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | hey you",""
"failed","Sun Jul 14 09:51:35 IDT 2024","Sun Jul 14 09:51:52 IDT 2024","17784","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | promo",""
"failed","Sun Jul 14 11:08:11 IDT 2024","Sun Jul 14 11:08:21 IDT 2024","10523","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | car",""
"failed","Sun Jul 14 11:04:47 IDT 2024","Sun Jul 14 11:04:56 IDT 2024","9200","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | space",""
"failed","Sun Jul 14 09:52:41 IDT 2024","Sun Jul 14 09:52:55 IDT 2024","14114","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | transition",""
"failed","Sun Jul 14 10:48:08 IDT 2024","Sun Jul 14 10:48:25 IDT 2024","17124","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | hip hop",""
"failed","Sun Jul 14 10:48:52 IDT 2024","Sun Jul 14 10:49:07 IDT 2024","15006","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | electronic",""
"failed","Sun Jul 14 09:56:49 IDT 2024","Sun Jul 14 09:57:06 IDT 2024","16339","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | movie",""
"passed","Sun Jul 14 09:55:19 IDT 2024","Sun Jul 14 09:55:35 IDT 2024","15763","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | happy new year",""
"passed","Sun Jul 14 10:26:58 IDT 2024","Sun Jul 14 10:27:17 IDT 2024","18110","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | jesus",""
"passed","Sun Jul 14 10:38:58 IDT 2024","Sun Jul 14 10:39:14 IDT 2024","15487","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | argentina",""
"failed","Sun Jul 14 11:02:18 IDT 2024","Sun Jul 14 11:02:31 IDT 2024","13245","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | beach",""
"failed","Sun Jul 14 10:07:56 IDT 2024","Sun Jul 14 10:08:20 IDT 2024","23995","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | waiting",""
"failed","Sun Jul 14 10:33:31 IDT 2024","Sun Jul 14 10:33:46 IDT 2024","15600","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | creepy",""
"passed","Sun Jul 14 10:37:27 IDT 2024","Sun Jul 14 10:37:43 IDT 2024","15411","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | gameshow",""
"failed","Sun Jul 14 10:08:20 IDT 2024","Sun Jul 14 10:08:37 IDT 2024","16744","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | waves",""
"passed","Sun Jul 14 10:59:09 IDT 2024","Sun Jul 14 10:59:21 IDT 2024","11954","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | romantic",""
"failed","Sun Jul 14 10:00:02 IDT 2024","Sun Jul 14 10:00:19 IDT 2024","16933","Music","Music | Search term | Semantical search tests | engine: vespa | #MUSIC_AI","Existence of returned results | engine: vespa","","","Verify: At least 70% of the returned tracks ALBUMS per search term exist in data set | music",""
